folio;folio_integrante;resultado_ent1;resultado_ent2;resultado_ent3;resultado_ent4;entidad;desc_ent;municipio;desc_mun;region;edad;sexo;peso_tortilla_maiz;peso_tortilla_trigo;consumo_semejante;ponderador;estrato;estrato_seleccion;upm;grupo
2022_32023005;2022_32023005_03;1;0;0;0;32;32 ZACATECAS;23;023 JUCHIPILA;Centro Norte;21;Mujer;23.0;;Igual;37374.5694216524;Rural  ( <2500 Hab );321;3202300000043;Adolescentes y Adultos
2022_32023021;2022_32023021_05;1;0;0;0;32;32 ZACATECAS;23;023 JUCHIPILA;Centro Norte;13;Hombre;24.0;;Igual;55360.8015444876;Rural  ( <2500 Hab );321;3202300000043;Adolescentes y Adultos
2022_32023025;2022_32023025_02;1;0;0;0;32;32 ZACATECAS;23;023 JUCHIPILA;Centro Norte;55;Mujer;24.0;;Igual;30881.112824996;Rural  ( <2500 Hab );321;3202300000043;Adolescentes y Adultos
2022_32023027;2022_32023027_03;2;1;0;0;32;32 ZACATECAS;23;023 JUCHIPILA;Centro Norte;21;Hombre;25.0;;Menor;64652.0682338621;Rural  ( <2500 Hab );321;3202300000043;Adolescentes y Adultos
2022_32024003;2022_32024003_02;1;0;0;0;32;32 ZACATECAS;24;024 LORETO;Centro Norte;36;Mujer;29.0;;Igual;112946.149266336;Urbano ( 2500-99,999 Hab);322;3202400010125;Adolescentes y Adultos
2022_32039004;2022_32039004_01;1;0;0;0;32;32 ZACATECAS;39;039 RÍO GRANDE;Centro Norte;32;Hombre;21.0;;Igual;117939.943805313;Urbano ( 2500-99,999 Hab);322;3203900010289;Adolescentes y Adultos
2022_32039008;2022_32039008_01;2;1;0;0;32;32 ZACATECAS;39;039 RÍO GRANDE;Centro Norte;48;Hombre;22.0;;Igual;92742.4493328588;Urbano ( 2500-99,999 Hab);322;3203900010289;Adolescentes y Adultos
2022_32039014;2022_32039014_01;1;0;0;0;32;32 ZACATECAS;39;039 RÍO GRANDE;Centro Norte;37;Hombre;26.0;;Igual;104893.847281643;Urbano ( 2500-99,999 Hab);322;3203900010289;Adolescentes y Adultos
2022_32039016;2022_32039016_01;1;0;0;0;32;32 ZACATECAS;39;039 RÍO GRANDE;Centro Norte;46;Mujer;22.0;;Igual;29974.3314661547;Urbano ( 2500-99,999 Hab);322;3203900010289;Adolescentes y Adultos
2022_32040005;2022_32040005_02;2;2;1;0;32;32 ZACATECAS;40;040 SAIN ALTO;Centro Norte;45;Mujer;38.0;;Igual;7121.99167375022;Rural  ( <2500 Hab );321;3204000000097;Adolescentes y Adultos
2022_32040010;2022_32040010_01;2;1;0;0;32;32 ZACATECAS;40;040 SAIN ALTO;Centro Norte;44;Hombre;36.0;;Igual;59641.8262854304;Rural  ( <2500 Hab );321;3204000000097;Adolescentes y Adultos
2022_32040019;2022_32040019_03;1;0;0;0;32;32 ZACATECAS;40;040 SAIN ALTO;Centro Norte;21;Hombre;24.0;;Igual;27627.7191120488;Rural  ( <2500 Hab );321;3204000000097;Adolescentes y Adultos
2022_32040020;2022_32040020_05;1;0;0;0;32;32 ZACATECAS;40;040 SAIN ALTO;Centro Norte;12;Hombre;24.0;;Igual;15771.5261261397;Rural  ( <2500 Hab );321;3204000000097;Adolescentes y Adultos
2022_32052001;2022_32052001_01;1;0;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;57;Hombre;27.0;;Igual;17682.1261042396;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052012;2022_32052012_02;1;0;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;78;Mujer;28.0;;Igual;9420.64791261823;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052012;2022_32052012_03;2;1;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;38;Mujer;28.0;;Igual;8760.53221084108;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052018;2022_32052018_01;1;0;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;66;Hombre;56.0;;Igual;17682.1261042396;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052020;2022_32052020_01;1;0;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;47;Hombre;26.0;;Igual;17682.1261042396;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052020;2022_32052020_02;1;0;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;38;Mujer;26.0;;Igual;8760.53221084108;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052032;2022_32052032_01;2;1;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;36;Mujer;37.0;;Igual;8760.53221084108;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052041;2022_32052041_01;1;0;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;80;Mujer;38.0;;Igual;5873.36578887929;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052043;2022_32052043_02;2;1;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;66;Mujer;33.0;;Igual;9925.99944749774;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32052044;2022_32052044_02;1;0;0;0;32;32 ZACATECAS;52;052 VILLA GARCÍA;Centro Norte;43;Mujer;25.0;;Igual;17358.8180029514;Rural  ( <2500 Hab );321;3205200000026;Adolescentes y Adultos
2022_32053001;2022_32053001_01;2;2;1;0;32;32 ZACATECAS;53;053 VILLA GONZÁLEZ ORTEGA;Centro Norte;62;Hombre;29.0;;Igual;40367.2050064794;Urbano ( 2500-99,999 Hab);322;3205300010343;Adolescentes y Adultos
2022_32053001;2022_32053001_02;1;0;0;0;32;32 ZACATECAS;53;053 VILLA GONZÁLEZ ORTEGA;Centro Norte;30;Mujer;34.0;;Igual;12447.7763629263;Urbano ( 2500-99,999 Hab);322;3205300010343;Adolescentes y Adultos
2022_32053004;2022_32053004_03;2;1;0;0;32;32 ZACATECAS;53;053 VILLA GONZÁLEZ ORTEGA;Centro Norte;19;Mujer;24.0;;Igual;49050.2282415991;Urbano ( 2500-99,999 Hab);322;3205300010343;Adolescentes y Adultos
2022_32053017;2022_32053017_03;1;0;0;0;32;32 ZACATECAS;53;053 VILLA GONZÁLEZ ORTEGA;Centro Norte;17;Hombre;28.0;;Igual;26358.8993673041;Urbano ( 2500-99,999 Hab);322;3205300010343;Adolescentes y Adultos
2022_01001035;2022_01001035_06;1;0;0;0;1;01 AGUASCALIENTES;1;001 AGUASCALIENTES;Centro Norte;10;Mujer;22.0;25.0;Igual;40406.0601427181;Metropolitano (100mil y + Hab);13;0100100011320;Escolares
2022_01001053;2022_01001053_04;1;0;0;0;1;01 AGUASCALIENTES;1;001 AGUASCALIENTES;Centro Norte;11;Hombre;21.0;;Menor;34194.3738753318;Metropolitano (100mil y + Hab);13;0100100011405;Escolares
2022_01001072;2022_01001072_03;1;0;0;0;1;01 AGUASCALIENTES;1;001 AGUASCALIENTES;Centro Norte;8;Mujer;27.0;;Igual;21211.3068419312;Metropolitano (100mil y + Hab);13;0100100012032;Escolares
2022_01002009;2022_01002009_05;1;0;0;0;1;01 AGUASCALIENTES;2;002 ASIENTOS;Centro Norte;5;Mujer;58.0;50.0;Igual;33063.7296210961;Rural  ( <2500 Hab );11;0100200000029;Escolares
2022_01005024;2022_01005024_04;1;0;0;0;1;01 AGUASCALIENTES;5;005 JESÚS MARÍA;Centro Norte;9;Mujer;23.0;25.0;Mayor;63770.4417237588;Urbano ( 2500-99,999 Hab);12;0100500010247;Escolares
2022_01006002;2022_01006002_06;1;0;0;0;1;01 AGUASCALIENTES;6;006 PABELLÓN DE ARTEAGA;Centro Norte;7;Mujer;25.0;78.0;Igual;123263.456088033;Urbano ( 2500-99,999 Hab);12;0100600010282;Escolares
2022_01006010;2022_01006010_04;1;0;0;0;1;01 AGUASCALIENTES;6;006 PABELLÓN DE ARTEAGA;Centro Norte;8;Mujer;19.0;;Igual;36352.3383109437;Urbano ( 2500-99,999 Hab);12;0100600010282;Escolares
2022_01009002;2022_01009002_03;1;0;0;0;1;01 AGUASCALIENTES;9;009 TEPEZALÁ;Centro Norte;10;Hombre;41.0;30.0;Igual;8937.67643395246;Rural  ( <2500 Hab );11;010090000002A;Escolares
2022_01009029;2022_01009029_08;1;0;0;0;1;01 AGUASCALIENTES;9;009 TEPEZALÁ;Centro Norte;9;Mujer;31.0;;Igual;14010.6286943644;Rural  ( <2500 Hab );11;010090000002A;Escolares
2022_02001032;2022_02001032_04;1;0;0;0;2;02 BAJA CALIFORNIA;1;001 ENSENADA;Pacifico-Norte;7;Mujer;30.0;999.0;Igual;219679.646664619;Metropolitano (100mil y + Hab);23;0200100017377;Escolares
2022_02002155;2022_02002155_03;8;1;0;0;2;02 BAJA CALIFORNIA;2;002 MEXICALI;Pacifico-Norte;11;Hombre;32.0;32.0;Menor;37270.2054762314;Rural  ( <2500 Hab );21;0200200003511;Escolares
2022_03003094;2022_03003094_04;1;0;0;0;3;03 BAJA CALIFORNIA SUR;3;003 LA PAZ;Pacifico-Norte;9;Mujer;27.0;;Igual;16528.0898116133;Metropolitano (100mil y + Hab);33;0300300015420;Escolares
2022_03003119;2022_03003119_03;1;0;0;0;3;03 BAJA CALIFORNIA SUR;3;003 LA PAZ;Pacifico-Norte;10;Mujer;28.0;;Igual;19204.6982213135;Metropolitano (100mil y + Hab);33;0300300016503;Escolares
2022_03003129;2022_03003129_03;2;1;0;0;3;03 BAJA CALIFORNIA SUR;3;003 LA PAZ;Pacifico-Norte;10;Mujer;26.0;28.0;Igual;96260.7662981482;Urbano ( 2500-99,999 Hab);32;0300306840097;Escolares
2022_03008047;2022_03008047_05;1;0;0;0;3;03 BAJA CALIFORNIA SUR;8;008 LOS CABOS;Pacifico-Norte;7;Mujer;24.0;;Igual;22336.5328025517;Metropolitano (100mil y + Hab);33;030080054091A;Escolares
2022_03008095;2022_03008095_05;1;0;0;0;3;03 BAJA CALIFORNIA SUR;8;008 LOS CABOS;Pacifico-Norte;8;Hombre;36.0;;Igual;7426.10491355829;Metropolitano (100mil y + Hab);33;0300800542530;Escolares
2022_04001032;2022_04001032_03;1;0;0;0;4;04 CAMPECHE;1;001 CALKINÍ;Península;11;Mujer;28.0;;Mayor;8094.92468443701;Urbano ( 2500-99,999 Hab);42;0400100070186;Escolares
2022_04001040;2022_04001040_04;1;0;0;0;4;04 CAMPECHE;1;001 CALKINÍ;Península;8;Hombre;22.0;;Mayor;7494.43551082347;Urbano ( 2500-99,999 Hab);42;0400100070186;Escolares
2022_04002001;2022_04002001_03;1;0;0;0;4;04 CAMPECHE;2;002 CAMPECHE;Península;7;Hombre;18.0;21.0;Igual;21406.1568008401;Metropolitano (100mil y + Hab);43;0400200011209;Escolares
2022_04002040;2022_04002040_03;1;0;0;0;4;04 CAMPECHE;2;002 CAMPECHE;Península;6;Mujer;20.0;;Igual;15392.5359473519;Metropolitano (100mil y + Hab);43;0400200011302;Escolares
2022_04002150;2022_04002150_05;1;0;0;0;4;04 CAMPECHE;2;002 CAMPECHE;Península;10;Hombre;72.0;0.0;Menor;17027.1516178774;Rural  ( <2500 Hab );41;040020000079A;Escolares
2022_04002158;2022_04002158_05;1;0;0;0;4;04 CAMPECHE;2;002 CAMPECHE;Península;6;Mujer;14.0;;Igual;10490.0111551999;Rural  ( <2500 Hab );41;040020000079A;Escolares
2022_04003007;2022_04003007_05;1;0;0;0;4;04 CAMPECHE;3;003 CARMEN;Península;8;Hombre;18.0;;Menor;74255.3109232713;Metropolitano (100mil y + Hab);43;040030001002A;Escolares
2022_04008005;2022_04008005_07;1;0;0;0;4;04 CAMPECHE;8;008 TENABO;Península;6;Hombre;20.0;20.0;Igual;7494.43551082347;Urbano ( 2500-99,999 Hab);42;0400800010223;Escolares
2022_05002024;2022_05002024_03;4;1;0;0;5;05 COAHUILA DE ZARAGOZA;2;002 ACUÑA;Frontera;8;Hombre;23.0;0.0;Igual;26915.4709769374;Metropolitano (100mil y + Hab);53;0500200013498;Escolares
2022_05002030;2022_05002030_03;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;2;002 ACUÑA;Frontera;5;Hombre;16.0;;Menor;32149.9170673307;Metropolitano (100mil y + Hab);53;0500200013498;Escolares
2022_05017007;2022_05017007_05;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;17;017 MATAMOROS;Frontera;9;Mujer;22.0;;Igual;47688.1597546006;Urbano ( 2500-99,999 Hab);52;0501700010301;Escolares
2022_05017013;2022_05017013_03;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;17;017 MATAMOROS;Frontera;5;Hombre;19.0;;Igual;22165.4853132839;Urbano ( 2500-99,999 Hab);52;0501700010301;Escolares
2022_05026015;2022_05026015_05;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;26;026 PROGRESO;Frontera;11;Mujer;24.0;0.0;Igual;170740.449571006;Rural  ( <2500 Hab );51;0502600000368;Escolares
2022_05030004;2022_05030004_02;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;30;030 SALTILLO;Frontera;7;Hombre;22.0;;Igual;37902.3047192979;Metropolitano (100mil y + Hab);53;0503000013755;Escolares
2022_05030050;2022_05030050_04;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;30;030 SALTILLO;Frontera;8;Hombre;24.0;30.0;Igual;34231.4338522476;Metropolitano (100mil y + Hab);53;0503000014429;Escolares
2022_05035012;2022_05035012_02;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;35;035 TORREÓN;Frontera;11;Hombre;22.0;24.0;Igual;61796.3084425099;Metropolitano (100mil y + Hab);53;0503500010812;Escolares
2022_05035067;2022_05035067_08;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;35;035 TORREÓN;Frontera;8;Hombre;25.0;;Igual;134602.742048408;Metropolitano (100mil y + Hab);53;0503500011011;Escolares
2022_05038009;2022_05038009_04;1;0;0;0;5;05 COAHUILA DE ZARAGOZA;38;038 ZARAGOZA;Frontera;5;Hombre;26.0;30.0;Igual;19651.4797602408;Urbano ( 2500-99,999 Hab);52;0503800010852;Escolares
2022_06007011;2022_06007011_03;1;0;0;0;6;06 COLIMA;7;007 MANZANILLO;Pacífico-Centro;10;Hombre;25.0;26.0;Igual;17175.4240967925;Metropolitano (100mil y + Hab);63;0600700011492;Escolares
2022_06007049;2022_06007049_05;1;0;0;0;6;06 COLIMA;7;007 MANZANILLO;Pacífico-Centro;6;Mujer;28.0;;Igual;52521.6401166039;Metropolitano (100mil y + Hab);63;0600700011666;Escolares
2022_06010021;2022_06010021_03;1;0;0;0;6;06 COLIMA;10;010 VILLA DE ÁLVAREZ;Pacífico-Centro;11;Hombre;27.0;;Menor;20780.8728000379;Metropolitano (100mil y + Hab);63;0601000010748;Escolares
2022_06010033;2022_06010033_02;1;0;0;0;6;06 COLIMA;10;010 VILLA DE ÁLVAREZ;Pacífico-Centro;7;Mujer;30.0;;Igual;46386.6337212171;Metropolitano (100mil y + Hab);63;0601000011159;Escolares
2022_07008011;2022_07008011_06;1;0;0;0;7;07 CHIAPAS;8;008 ANGEL ALBINO CORZO;Península;6;Mujer;28.0;;Igual;35225.9322376238;Rural  ( <2500 Hab );71;0700800000034;Escolares
2022_07008034;2022_07008034_03;1;0;0;0;7;07 CHIAPAS;8;008 ANGEL ALBINO CORZO;Península;5;Hombre;30.0;;Igual;86132.7995299911;Rural  ( <2500 Hab );71;0700800000034;Escolares
2022_07008039;2022_07008039_04;2;1;0;0;7;07 CHIAPAS;8;008 ANGEL ALBINO CORZO;Península;7;Hombre;40.0;;Igual;43066.3997649955;Rural  ( <2500 Hab );71;0700800000034;Escolares
2022_07020005;2022_07020005_06;1;0;0;0;7;07 CHIAPAS;20;020 LA CONCORDIA;Península;6;Mujer;30.0;;Igual;158070.302901097;Urbano ( 2500-99,999 Hab);72;0702001450433;Escolares
2022_07020017;2022_07020017_04;2;1;0;0;7;07 CHIAPAS;20;020 LA CONCORDIA;Península;6;Hombre;48.0;;Igual;122720.657472478;Urbano ( 2500-99,999 Hab);72;0702001450433;Escolares
2022_07039008;2022_07039008_06;1;0;0;0;7;07 CHIAPAS;39;039 HUITIUPÁN;Península;8;Hombre;28.0;;Igual;72056.1723529372;Rural  ( <2500 Hab );71;0703900000045;Escolares
2022_07039023;2022_07039023_03;1;0;0;0;7;07 CHIAPAS;39;039 HUITIUPÁN;Península;5;Mujer;0.0;;Menor;45742.0755218674;Rural  ( <2500 Hab );71;0703900000045;Escolares
2022_07039028;2022_07039028_03;1;0;0;0;7;07 CHIAPAS;39;039 HUITIUPÁN;Península;10;Hombre;25.0;;Igual;37123.7572441074;Rural  ( <2500 Hab );71;0703900000045;Escolares
2022_07052011;2022_07052011_03;1;0;0;0;7;07 CHIAPAS;52;052 LAS MARGARITAS;Península;10;Hombre;9.9;;Igual;36029.7469635757;Rural  ( <2500 Hab );71;0705200000174;Escolares
2022_07052019;2022_07052019_03;1;0;0;0;7;07 CHIAPAS;52;052 LAS MARGARITAS;Península;10;Mujer;16.0;;Igual;46070.8889443456;Rural  ( <2500 Hab );71;0705200000174;Escolares
2022_07058006;2022_07058006_03;1;0;0;0;7;07 CHIAPAS;58;058 NICOLÁS RUÍZ;Península;6;Hombre;30.0;;Igual;49958.5810333637;Urbano ( 2500-99,999 Hab);72;0705800010036;Escolares
2022_07058024;2022_07058024_02;1;0;0;0;7;07 CHIAPAS;58;058 NICOLÁS RUÍZ;Península;10;Mujer;34.0;10.0;Igual;74200.4064617221;Urbano ( 2500-99,999 Hab);72;0705800010036;Escolares
2022_07101013;2022_07101013_06;1;0;0;0;7;07 CHIAPAS;101;101 TUXTLA GUTIÉRREZ;Península;9;Mujer;18.0;11.0;Igual;65431.083133253;Metropolitano (100mil y + Hab);73;0710100012213;Escolares
2022_07101019;2022_07101019_05;1;0;0;0;7;07 CHIAPAS;101;101 TUXTLA GUTIÉRREZ;Península;8;Hombre;16.0;25.0;Igual;76993.8573326792;Metropolitano (100mil y + Hab);73;0710100012213;Escolares
2022_08011022;2022_08011022_03;1;0;0;0;8;08 CHIHUAHUA;11;011 CAMARGO;Frontera;6;Hombre;27.0;;Igual;22696.0085241908;Urbano ( 2500-99,999 Hab);82;0801100013058;Escolares
2022_08019004;2022_08019004_05;1;0;0;0;8;08 CHIHUAHUA;19;019 CHIHUAHUA;Frontera;7;Mujer;26.0;;Igual;58920.5158496685;Metropolitano (100mil y + Hab);83;0801900013569;Escolares
2022_08019076;2022_08019076_04;1;0;0;0;8;08 CHIHUAHUA;19;019 CHIHUAHUA;Frontera;5;Hombre;21.0;;Menor;32067.0602876027;Metropolitano (100mil y + Hab);83;0801900018305;Escolares
2022_08019108;2022_08019108_03;1;0;0;0;8;08 CHIHUAHUA;19;019 CHIHUAHUA;Frontera;11;Hombre;29.0;31.0;Igual;34932.040048374;Metropolitano (100mil y + Hab);83;0801900018305;Escolares
2022_08021005;2022_08021005_03;1;0;0;0;8;08 CHIHUAHUA;21;021 DELICIAS;Frontera;9;Mujer;27.0;35.0;Igual;29429.8328802141;Metropolitano (100mil y + Hab);83;0802100010473;Escolares
2022_08032004;2022_08032004_07;1;0;0;0;8;08 CHIHUAHUA;32;032 HIDALGO DEL PARRAL;Frontera;8;Hombre;23.0;28.0;Menor;28591.2600466388;Metropolitano (100mil y + Hab);83;080320001059A;Escolares
2022_08037008;2022_08037008_03;1;0;0;0;8;08 CHIHUAHUA;37;037 JUÁREZ;Frontera;8;Hombre;19.0;58.0;Igual;34560.0950046569;Metropolitano (100mil y + Hab);83;0803700011429;Escolares
2022_08037044;2022_08037044_05;6;1;0;0;8;08 CHIHUAHUA;37;037 JUÁREZ;Frontera;11;Hombre;37.0;;Igual;40764.1719521025;Metropolitano (100mil y + Hab);83;0803700011787;Escolares
2022_08037061;2022_08037061_05;1;0;0;0;8;08 CHIHUAHUA;37;037 JUÁREZ;Frontera;7;Hombre;34.0;;Igual;37625.3507374538;Metropolitano (100mil y + Hab);83;0803700011787;Escolares
2022_08050013;2022_08050013_05;1;0;0;0;8;08 CHIHUAHUA;50;050 NUEVO CASAS GRANDES;Frontera;7;Hombre;23.0;46.0;Igual;29180.5823882454;Urbano ( 2500-99,999 Hab);82;0805000010653;Escolares
2022_09005056;2022_09005056_07;1;0;0;0;9;09 CIUDAD DE MÉXICO;5;005 GUSTAVO A. MADERO;Cd./Edo México;9;Hombre;22.0;;Igual;39455.8329984876;Metropolitano (100mil y + Hab);93;0900500012979;Escolares
2022_09007048;2022_09007048_06;1;0;0;0;9;09 CIUDAD DE MÉXICO;7;007 IZTAPALAPA;Cd./Edo México;9;Hombre;26.0;;Igual;98880.9308421673;Metropolitano (100mil y + Hab);93;0900700010977;Escolares
2022_09012057;2022_09012057_03;1;0;0;0;9;09 CIUDAD DE MÉXICO;12;012 TLALPAN;Cd./Edo México;9;Hombre;25.0;;Igual;157701.249675464;Rural  ( <2500 Hab );91;0901200001227;Escolares
2022_09016024;2022_09016024_04;1;0;0;0;9;09 CIUDAD DE MÉXICO;16;016 MIGUEL HIDALGO;Cd./Edo México;10;Hombre;20.0;;Igual;186198.687535016;Metropolitano (100mil y + Hab);93;0901600010139;Escolares
2022_09017032;2022_09017032_02;1;0;0;0;9;09 CIUDAD DE MÉXICO;17;017 VENUSTIANO CARRANZA;Cd./Edo México;11;Hombre;24.0;;Igual;34595.8191265184;Metropolitano (100mil y + Hab);93;0901700010460;Escolares
2022_10005033;2022_10005033_04;1;0;0;0;10;10 DURANGO;5;005 DURANGO;Centro Norte;11;Hombre;34.0;999.0;Igual;18546.4590262348;Metropolitano (100mil y + Hab);103;1000500014215;Escolares
2022_10005038;2022_10005038_03;1;0;0;0;10;10 DURANGO;5;005 DURANGO;Centro Norte;9;Hombre;25.0;50.0;Igual;27021.8730818882;Metropolitano (100mil y + Hab);103;1000500014215;Escolares
2022_10005041;2022_10005041_12;1;0;0;0;10;10 DURANGO;5;005 DURANGO;Centro Norte;7;Hombre;25.0;;Igual;27021.8730818882;Metropolitano (100mil y + Hab);103;1000500014215;Escolares
2022_10007002;2022_10007002_04;2;2;1;0;10;10 DURANGO;7;007 GÓMEZ PALACIO;Centro Norte;5;Hombre;23.0;;Igual;38226.8941546232;Metropolitano (100mil y + Hab);103;1000700012181;Escolares
2022_10008009;2022_10008009_06;1;0;0;0;10;10 DURANGO;8;008 GUADALUPE VICTORIA;Centro Norte;7;Hombre;;;Igual;20964.5198788508;Urbano ( 2500-99,999 Hab);102;1000800010498;Escolares
2022_10012060;2022_10012060_04;1;0;0;0;10;10 DURANGO;12;012 LERDO;Centro Norte;9;Hombre;22.0;;Igual;22554.9317317292;Urbano ( 2500-99,999 Hab);102;1001200281200;Escolares
2022_10028025;2022_10028025_03;2;1;0;0;10;10 DURANGO;28;028 SAN JUAN DEL RÍO;Centro Norte;10;Mujer;25.0;;Menor;38906.2191554209;Rural  ( <2500 Hab );101;1002800000255;Escolares
2022_11014034;2022_11014034_03;1;0;0;0;11;11 GUANAJUATO;14;014 DOLORES HIDALGO CUNA DE LA INDEPEN;Centro Norte;8;Mujer;37.0;;Igual;76475.9271178339;Urbano ( 2500-99,999 Hab);112;1101400010288;Escolares
2022_11015019;2022_11015019_04;1;0;0;0;11;11 GUANAJUATO;15;015 GUANAJUATO;Centro Norte;5;Mujer;25.0;;Menor;74506.4949669406;Urbano ( 2500-99,999 Hab);112;1101500670603;Escolares
2022_11016007;2022_11016007_03;1;0;0;0;11;11 GUANAJUATO;16;016 HUANÍMARO;Centro Norte;8;Hombre;28.0;;Igual;33283.0381957097;Rural  ( <2500 Hab );111;1101600000013;Escolares
2022_11017051;2022_11017051_04;1;0;0;0;11;11 GUANAJUATO;17;017 IRAPUATO;Centro Norte;9;Hombre;24.0;;Igual;20808.5243361776;Metropolitano (100mil y + Hab);113;1101700011199;Escolares
2022_11017054;2022_11017054_03;1;0;0;0;11;11 GUANAJUATO;17;017 IRAPUATO;Centro Norte;9;Mujer;26.0;;Igual;63815.2065149439;Metropolitano (100mil y + Hab);113;1101700011199;Escolares
2022_11017062;2022_11017062_07;1;0;0;0;11;11 GUANAJUATO;17;017 IRAPUATO;Centro Norte;10;Mujer;26.0;37.0;Igual;51045.0682427871;Metropolitano (100mil y + Hab);113;1101700011199;Escolares
2022_11018015;2022_11018015_03;1;0;0;0;11;11 GUANAJUATO;18;018 JARAL DEL PROGRESO;Centro Norte;8;Mujer;28.0;;Igual;24013.0674960837;Urbano ( 2500-99,999 Hab);112;1101800010126;Escolares
2022_11020020;2022_11020020_03;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;10;Hombre;21.0;;Igual;18604.9389610232;Metropolitano (100mil y + Hab);113;1102000010622;Escolares
2022_11020020;2022_11020020_04;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;7;Hombre;21.0;;Igual;21694.2319991938;Metropolitano (100mil y + Hab);113;1102000010622;Escolares
2022_11020054;2022_11020054_05;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;6;Hombre;25.0;;Igual;67983.6247236474;Metropolitano (100mil y + Hab);113;1102000010745;Escolares
2022_11020095;2022_11020095_03;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;11;Mujer;21.0;;Igual;20522.3102546868;Metropolitano (100mil y + Hab);113;1102000012188;Escolares
2022_11020148;2022_11020148_06;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;5;Mujer;;;Igual;104688.261044609;Metropolitano (100mil y + Hab);113;1102000013025;Escolares
2022_11020203;2022_11020203_08;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;11;Hombre;26.0;;Igual;117703.893490485;Metropolitano (100mil y + Hab);113;1102000013468;Escolares
2022_11020204;2022_11020204_06;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;8;Hombre;26.0;;Igual;45749.4213040325;Metropolitano (100mil y + Hab);113;1102000013468;Escolares
2022_11020250;2022_11020250_03;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;5;Hombre;32.0;999.9;Igual;18501.2838297379;Metropolitano (100mil y + Hab);113;1102000013913;Escolares
2022_11020342;2022_11020342_03;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;7;Hombre;24.0;;Igual;17228.8441557324;Rural  ( <2500 Hab );111;1102000000035;Escolares
2022_11020343;2022_11020343_05;1;0;0;0;11;11 GUANAJUATO;20;020 LEÓN;Centro Norte;5;Mujer;30.0;;Igual;18513.3295837082;Rural  ( <2500 Hab );111;1102000000035;Escolares
2022_11023030;2022_11023030_05;1;0;0;0;11;11 GUANAJUATO;23;023 PÉNJAMO;Centro Norte;7;Hombre;36.0;;Igual;30431.6172108133;Urbano ( 2500-99,999 Hab);112;1102300010291;Escolares
2022_11023041;2022_11023041_04;1;0;0;0;11;11 GUANAJUATO;23;023 PÉNJAMO;Centro Norte;7;Hombre;43.0;;Igual;24566.7905414744;Rural  ( <2500 Hab );111;1102300000056;Escolares
2022_11027086;2022_11027086_03;1;0;0;0;11;11 GUANAJUATO;27;027 SALAMANCA;Centro Norte;10;Mujer;31.0;;Igual;15070.6253629558;Rural  ( <2500 Hab );111;1102700000055;Escolares
2022_11030003;2022_11030003_03;1;0;0;0;11;11 GUANAJUATO;30;030 SAN FELIPE;Centro Norte;11;Mujer;15.0;;Igual;68973.6770305931;Urbano ( 2500-99,999 Hab);112;1103000010510;Escolares
